"station_id","name","latitude","longitude","elevation","country","provider"
1551,"Hohenpeissenberg","47.80090","11.01080","977","Germany","DE_DWD"
1550,"Horb_Betra","48.40950","8.65950","540","Germany","DE_DWD"
1549,"Zgornji_tuhinj_golice","46.22436","14.78925","665","Slovenia","SI_ARSO"
1548,"Opatje_selo","45.85270","13.58559","165","Slovenia","SI_ARSO"
1547,"Leutasch_Kirchplatzl","47.37111","11.14250","1135","Austria","AT_HZB"
1546,"St_Wolfgang","47.09722","14.63667","1275","Austria","AT_HZB"
1545,"Weesen","47.13163","9.08608","425","Switzerland","CH_METEOSWISS"
1544,"Ottenstein","48.58361","15.34083","554","Austria","AT_HZB"
1543,"Diessen_Ammersee_Riederau","47.98050","11.09700","540","Germany","DE_DWD"
1542,"Kukmirn","47.07611","16.20500","252","Austria","AT_HZB"
1541,"Weiler","47.30639","9.65611","500","Austria","AT_HZB"
1540,"Sinzheim_Leiberstung","48.75340","8.09830","125","Germany","DE_DWD"
1539,"Willstatt_Legelshurst","48.56670","7.91670","140","Germany","DE_DWD"
1538,"Dresdner_Hutte","46.99750","11.14000","2290","Austria","AT_HZB"
1537,"Nova_Levante_Osservatore","46.43058","11.53740","1180","Italy","IT_BZ"
1536,"Isola_2000","44.18700","7.14267","1912","France","FR_METEOFRANCE"
1535,"Passo_Pramollo","46.55690","13.27810","1500","Italy","IT_FVG"
1534,"Pralognan_la_vanoise","45.38500","6.71667","1420","France","FR_METEOFRANCE"
1533,"Canazei_ciampac","46.44698","11.77140","2145","Italy","IT_TN"
1532,"Passo_san_valentino","45.78296","10.91068","1320","Italy","IT_TN"
1531,"Saas_Fee_SAA","46.10626","7.92556","1785","Switzerland","CH_METEOSWISS"
1530,"Sihlbrugg","47.22057","8.57827","549","Switzerland","CH_METEOSWISS"
1529,"San_martino_di_castrozza","46.26162","11.79631","1465","Italy","IT_TN"
1528,"Osterwitz","46.86250","15.08250","1220","Austria","AT_HZB"
1527,"Lanersbach","47.16222","11.74389","1250","Austria","AT_HZB"
1526,"Waldkirchen_Oberfrauenwald","48.68650","13.64910","855","Germany","DE_DWD"
1525,"Loretto","47.91333","16.52111","231","Austria","AT_HZB"
1524,"Passo_del_Bernina","46.40916","10.01956","2260","Switzerland","CH_METEOSWISS"
1523,"Rotthalmunster","48.36190","13.19400","387","Germany","DE_DWD"
1522,"Masun","45.62845","14.37116","1022","Slovenia","SI_ARSO"
1521,"L_Abergement","46.75616","6.49021","647","Switzerland","CH_METEOSWISS"
1519,"Gattendorf","48.01583","16.98194","150","Austria","AT_HZB"
1518,"Affing","48.46120","10.97950","470","Germany","DE_DWD"
1517,"Baden_Baden_Geroldsau","48.72700","8.24580","240","Germany","DE_DWD"
1516,"Hochstrass","47.42833","16.39972","424","Austria","AT_HZB"
1515,"Baiern_Kleinrohrsdorf","47.99520","11.91530","552","Germany","DE_DWD"
1514,"Schwenningen_Kreis_Sigmaringen","48.10430","8.99580","835","Germany","DE_DWD"
1513,"Sarnen","46.89148","8.24667","475","Switzerland","CH_METEOSWISS"
1512,"Stams","47.27444","10.98528","711","Austria","AT_HZB"
1511,"Sissach","47.46437","7.80336","380","Switzerland","CH_METEOSWISS"
1510,"Eisenkappel","46.47333","14.59278","623","Austria","AT_HZB"
1509,"Nordrach_Barhag","48.42320","8.11550","384","Germany","DE_DWD"
1508,"Falkenberg_Kr_Rottal_Inn","48.48320","12.72410","472","Germany","DE_DWD"
1507,"Remseck_Neckar_Aldingen","48.85860","9.24830","216","Germany","DE_DWD"
1506,"Finningen_Brunnenmuhle_","48.64140","10.48950","434","Germany","DE_DWD"
1505,"Passau_Maierhof","48.58070","13.41520","327","Germany","DE_DWD"
1504,"Harburg","48.79180","10.70620","502","Germany","DE_DWD"
1503,"Winden_am_See","47.94806","16.75778","125","Austria","AT_HZB"
1502,"Payerne","46.81157","6.94247","490","Switzerland","CH_METEOSWISS"
1501,"Morsko_pri_kanalu","46.07532","13.63967","163","Slovenia","SI_ARSO"
1500,"Andau","47.77556","17.02528","119","Austria","AT_HZB"
1499,"Vorau","47.40167","15.88806","690","Austria","AT_HZB"
1498,"Breisach","48.02220","7.58450","194","Germany","DE_DWD"
1497,"Lech","47.20472","10.13611","1480","Austria","AT_HZB"
1496,"Morgins_CH_SLF","46.23625","6.85943","1320","Switzerland","CH_SLF"
1495,"Auerberg","47.73330","10.73330","1045","Germany","DE_DWD"
1494,"Zgornje_loke_pri_blagovici","46.17311","14.78712","394","Slovenia","SI_ARSO"
1493,"Ettal","47.56470","11.10090","871","Germany","DE_DWD"
1492,"Zehensdorf","46.82444","15.71861","288","Austria","AT_HZB"
1491,"Villa_welsperg","46.19893","11.86861","1040","Italy","IT_TN"
1490,"Lorzentobel","47.18054","8.55462","536","Switzerland","CH_METEOSWISS"
1489,"Monte_Bre_s_Lugano","46.00915","8.98610","905","Switzerland","CH_METEOSWISS"
1488,"Val_d_Illiez","46.19593","6.89134","870","Switzerland","CH_METEOSWISS"
1486,"Landsberg_Lech","48.03490","10.87090","602","Germany","DE_DWD"
1485,"Laab","48.22000","14.64528","240","Austria","AT_HZB"
1484,"Illertissen","48.22580","10.10910","512","Germany","DE_DWD"
1483,"Linthal_Tierfehd","46.87922","8.98371","810","Switzerland","CH_METEOSWISS"
1482,"Auron","44.20917","6.90817","1910","France","FR_METEOFRANCE"
1481,"Paganella","46.14301","11.02150","1790","Italy","IT_TN"
1480,"Leonberg_Hofingen","48.81550","9.02440","370","Germany","DE_DWD"
1479,"Molini_di_Tures_Osservatore","46.89782","11.94157","850","Italy","IT_BZ"
1478,"Wang_Sporerau","48.49260","11.99740","410","Germany","DE_DWD"
1477,"Rigi_Scheidegg","47.02728","8.52262","1640","Switzerland","CH_SLF"
1476,"Le_tour","46.00233","6.94250","1500","France","FR_METEOFRANCE"
1475,"Wasen_im_Emmental","47.04540","7.80512","770","Switzerland","CH_METEOSWISS"
1474,"Oberwart","47.28167","16.22111","314","Austria","AT_HZB"
1473,"Wildalpen","47.65500","14.98194","610","Austria","AT_HZB"
1472,"Engen_Stetten","47.87410","8.71760","738","Germany","DE_DWD"
1471,"Nehren","48.43540","9.07040","421","Germany","DE_DWD"
1470,"Sieggraben","47.64083","16.38472","438","Austria","AT_HZB"
1468,"Moorenweis_Grunertshofen","48.18740","11.08810","550","Germany","DE_DWD"
1467,"Regen","48.96620","13.14260","583","Germany","DE_DWD"
1466,"Ebersberg_Halbing","48.10020","11.98720","592","Germany","DE_DWD"
1465,"Frauenneuharting_Lohen","48.05240","12.05060","505","Germany","DE_DWD"
1464,"Neustadt_Donau_Hienheim","48.86540","11.76970","360","Germany","DE_DWD"
1463,"Worth_Oberbayern_Horlkofen","48.25000","11.95000","505","Germany","DE_DWD"
1462,"Gasselsdorf","47.20472","14.62250","780","Austria","AT_HZB"
1461,"Monstein","46.71135","9.77239","1633","Switzerland","CH_METEOSWISS"
1460,"Attersee","47.91833","13.53639","495","Austria","AT_HZB"
1459,"Sorenberg","46.82552","8.02812","1150","Switzerland","CH_SLF"
1458,"Hartheim_am_Rhein","47.93600","7.61820","200","Germany","DE_DWD"
1457,"Villar_loubiere","44.82283","6.14100","1072","France","FR_METEOFRANCE"
1456,"Mengkofen_Hofdorf","48.70850","12.41190","403","Germany","DE_DWD"
1455,"Freyung_Kreuzberg","48.83930","13.55020","803","Germany","DE_DWD"
1454,"Eschenlohe","47.60100","11.18790","636","Germany","DE_DWD"
1453,"Buchenberg_Kreuzthal","47.70830","10.13110","845","Germany","DE_DWD"
1452,"Moosburg_Isar_Pfrombach","48.44010","12.00430","445","Germany","DE_DWD"
1451,"Oberkochen","48.78710","10.11990","500","Germany","DE_DWD"
1450,"Tuttlingen","48.00830","8.81790","649","Germany","DE_DWD"
1449,"Les_saisies","45.75500","6.52400","1636","France","FR_METEOFRANCE"
1448,"Lauterbrunnen_CH_SLF","46.58894","7.91190","800","Switzerland","CH_SLF"
1447,"Frauenau","48.99070","13.31090","663","Germany","DE_DWD"
1446,"Oberwang","47.87000","13.42528","595","Austria","AT_HZB"
1445,"Hofkirchen_an_der_Trattnach","48.21722","13.73944","385","Austria","AT_HZB"
1444,"Golling_Torren","47.59167","13.15750","473","Austria","AT_HZB"
1443,"Karl","47.50806","16.34667","373","Austria","AT_HZB"
1442,"Casere_di_Fuori_Osservatore","46.73510","10.92670","1705","Italy","IT_BZ"
1441,"La_Valsainte","46.64777","7.17857","1044","Switzerland","CH_METEOSWISS"
1440,"Kaltenbronn","48.70000","8.43330","858","Germany","DE_DWD"
1439,"Lans_en_vercors","45.10683","5.60550","1400","France","FR_METEOFRANCE"
1438,"Buch_SH","47.71716","8.78389","414","Switzerland","CH_METEOSWISS"
1437,"Innerschmirn_Obern","47.10972","11.60444","1632","Austria","AT_HZB"
1436,"Wien_Mauerbach","48.21917","16.21639","215","Austria","AT_HZB"
1435,"Dillingen_Donau_Fristingen","48.55620","10.55990","419","Germany","DE_DWD"
1434,"Mamming_Schneiderberg","48.61870","12.62320","447","Germany","DE_DWD"
1433,"Klosters_KW","46.86366","9.88765","1190","Switzerland","CH_SLF"
1432,"Schwabmunchen","48.20080","10.72930","538","Germany","DE_DWD"
1431,"Kohlgrub_Bad_Rosshof_","47.66520","11.08040","740","Germany","DE_DWD"
1430,"Fram","46.45444","15.63778","320","Slovenia","SI_ARSO"
1429,"Augsburg_Hochablass_","48.34740","10.93510","486","Germany","DE_DWD"
1428,"Egglham","48.53180","13.04730","375","Germany","DE_DWD"
1427,"Breitenbach","47.13944","15.06444","880","Austria","AT_HZB"
1426,"Huttwil","47.11400","7.83735","633","Switzerland","CH_METEOSWISS"
1425,"Ohlstadt_Schwaiganger","47.65490","11.25310","660","Germany","DE_DWD"
1424,"Andraz_Livinallongo","46.48368","11.98596","1440","Italy","IT_VENETO"
1423,"Hinterhornbach","47.35917","10.45472","1100","Austria","AT_HZB"
1422,"Sauris_di_Sopra","46.46833","12.67972","1425","Italy","IT_FVG"
1421,"Livigno_S_Rocco","46.52345","10.12601","1875","Italy","IT_LOMBARDIA"
1420,"Platta_Medel_","46.65805","8.85363","1375","Switzerland","CH_METEOSWISS"
1419,"Oberstaufen_Steibis","47.52300","10.03770","890","Germany","DE_DWD"
1418,"Pechgraben","47.91028","14.53306","430","Austria","AT_HZB"
1417,"Moriken_Wildegg","47.42053","8.17227","405","Switzerland","CH_METEOSWISS"
1416,"Horgenzell_Happenweiler","47.76670","9.45000","544","Germany","DE_DWD"
1415,"St_Johann_bei_Herberstein","47.21306","15.81944","410","Austria","AT_HZB"
1414,"St_Gotthard_Hospiz","46.55499","8.56833","2090","Switzerland","CH_METEOSWISS"
1412,"Felbertauerntunnel_Sud","47.11833","12.50556","1637","Austria","AT_HZB"
1411,"Wolfach","48.29530","8.23910","291","Germany","DE_DWD"
1410,"Dachau","48.24660","11.44030","482","Germany","DE_DWD"
1409,"Tuttlingen_Mohringen_Vorstadt","47.96820","8.79000","668","Germany","DE_DWD"
1408,"St_Antonien_CH_METEOSWISS","46.97213","9.82590","1456","Switzerland","CH_METEOSWISS"
1407,"St_Moritz_CH_SLF","46.49920","9.83835","1850","Switzerland","CH_SLF"
1406,"Kosching","48.83020","11.48720","416","Germany","DE_DWD"
1405,"Welden","48.45680","10.65510","475","Germany","DE_DWD"
1404,"Rielasingen","47.73330","8.83330","416","Germany","DE_DWD"
1403,"Wynau","47.25502","7.78745","422","Switzerland","CH_METEOSWISS"
1402,"Bernried_Niederbayern_Buchet","48.92070","12.92670","495","Germany","DE_DWD"
1401,"Oberried_Baden","47.93270","7.94610","467","Germany","DE_DWD"
1400,"Schnaitsee","48.07190","12.36960","610","Germany","DE_DWD"
1396,"Klaushof","47.15778","11.94306","1022","Austria","AT_HZB"
1395,"Uberlingen_Bodensee","47.77130","9.15620","446","Germany","DE_DWD"
1394,"Friedberg_Ortgraben","47.43694","16.04917","550","Austria","AT_HZB"
1393,"Vilsheim_Munchsdorf","48.45220","12.15490","450","Germany","DE_DWD"
1392,"Schofweg","48.83680","13.23060","755","Germany","DE_DWD"
1391,"Babenhausen","48.14960","10.25590","565","Germany","DE_DWD"
1390,"Braies_Ferrara_Osservatore","46.71924","12.12879","1221","Italy","IT_BZ"
1389,"Annaberg_115568","47.87583","15.36806","924","Austria","AT_HZB"
1388,"Postlingberg","48.32972","14.25861","490","Austria","AT_HZB"
1387,"Villard_cote_2000","45.02133","5.56733","1710","France","FR_METEOFRANCE"
1386,"Na_stanu","46.06311","13.91600","1060","Slovenia","SI_ARSO"
1385,"Drassburg","47.74694","16.49167","229","Austria","AT_HZB"
1384,"Langenbach","48.43480","11.84550","431","Germany","DE_DWD"
1383,"Hohenstein_Bernloch","48.35510","9.33560","740","Germany","DE_DWD"
1382,"Altomunster_Wollomoos","48.40120","11.19840","505","Germany","DE_DWD"
1381,"Rainbach_im_Muhlkreis","48.55139","14.48361","690","Austria","AT_HZB"
1380,"Heiligenschwendi","46.75020","7.69384","1125","Switzerland","CH_METEOSWISS"
1379,"Riggisberg","46.81165","7.48351","775","Switzerland","CH_METEOSWISS"
1378,"Aschau_Innerkoy","47.78600","12.33680","607","Germany","DE_DWD"
1377,"Altmunster","47.87444","13.76000","517","Austria","AT_HZB"
1376,"Amerang_Pfaffing","48.01970","12.29240","515","Germany","DE_DWD"
1375,"Eggenthal_Grub","47.92090","10.50240","756","Germany","DE_DWD"
1374,"Bosco_Gurin_CH_SLF","46.31889","8.49707","1525","Switzerland","CH_SLF"
1372,"Chamonix_obs","45.91733","6.85967","1025","France","FR_METEOFRANCE"
1371,"Metten","48.85480","12.91890","313","Germany","DE_DWD"
1370,"Frutigen","46.59901","7.65754","756","Switzerland","CH_METEOSWISS"
1369,"Hohenau_am_Wechsel","47.46083","15.98528","1080","Austria","AT_HZB"
1368,"Mittbach","48.16440","12.03070","621","Germany","DE_DWD"
1367,"Fahy","47.42380","6.94116","596","Switzerland","CH_METEOSWISS"
1366,"Baiersbronn_Ruhestein","48.56150","8.22290","916","Germany","DE_DWD"
1365,"Kleine_Scheidegg","46.58491","7.95955","2061","Switzerland","CH_METEOSWISS"
1364,"Kochel_Einsiedl_Kraftwerk_","47.56990","11.30060","805","Germany","DE_DWD"
1363,"Wurmsham_Pauluszell","48.36670","12.31670","466","Germany","DE_DWD"
1362,"Cresnjevec","46.37306","15.61556","310","Slovenia","SI_ARSO"
1361,"Loiching","48.61060","12.41430","416","Germany","DE_DWD"
1360,"Hopfgarten_i_Def_","46.91972","12.51278","1096","Austria","AT_HZB"
1358,"St_Nikolai_im_Sausal","46.82083","15.44806","340","Austria","AT_HZB"
1357,"Steyr","48.05056","14.42528","336","Austria","AT_HZB"
1356,"Bobingen","48.26380","10.82150","514","Germany","DE_DWD"
1355,"Scheyern","48.50250","11.45430","481","Germany","DE_DWD"
1354,"Stoos","46.97429","8.67454","1280","Switzerland","CH_SLF"
1353,"Pama","48.04833","17.03500","134","Austria","AT_HZB"
1352,"Straubing","48.82750","12.55980","350","Germany","DE_DWD"
1351,"St_Peter_im_Katschtal","47.02833","13.59806","1220","Austria","AT_HZB"
1350,"Vaujany","45.14283","6.04167","772","France","FR_METEOFRANCE"
1349,"Poschiavo","46.32440","10.05383","1015","Switzerland","CH_SLF"
1348,"Wildbad_Bad_Sommerberg","48.75010","8.53650","740","Germany","DE_DWD"
1347,"Egolzwil","47.17943","8.00474","521","Switzerland","CH_METEOSWISS"
1346,"Aprica_Magnolta","46.13216","10.13946","1870","Italy","IT_LOMBARDIA"
1345,"Breitenau_bei_Mixnitz","47.39111","15.44000","560","Austria","AT_HZB"
1343,"Campocologno","46.23784","10.13526","577","Switzerland","CH_METEOSWISS"
1342,"Stockhorn","46.68370","7.54157","1640","Switzerland","CH_SLF"
1341,"Ossiach","46.66000","13.97028","525","Austria","AT_HZB"
1340,"Ottobeuren","47.93020","10.30990","665","Germany","DE_DWD"
1339,"Lavamund","46.64083","14.94083","348","Austria","AT_HZB"
1338,"St_andre","43.96767","6.50700","890","France","FR_METEOFRANCE"
1337,"Bischofsmais","48.91840","13.07950","684","Germany","DE_DWD"
1336,"Tutzing_Oberzeismering","47.90020","11.25090","687","Germany","DE_DWD"
1335,"Unzmarkt","47.19583","14.44222","745","Austria","AT_HZB"
1334,"Zgornja_radovna","46.42859","13.94739","755","Slovenia","SI_ARSO"
1333,"Brand_Laaben","48.10389","15.88194","317","Austria","AT_HZB"
1332,"Ingering_II","47.27111","14.70500","850","Austria","AT_HZB"
1331,"Mauth_Finsterau","48.93590","13.57470","1011","Germany","DE_DWD"
1330,"Passy","45.95100","6.72567","1300","France","FR_METEOFRANCE"
1329,"Behamberg","48.03556","14.49583","495","Austria","AT_HZB"
1328,"Cave_del_Predil","46.44030","13.57140","910","Italy","IT_FVG"
1327,"Oberried_Sankt_Wilhelm","47.88690","7.95350","920","Germany","DE_DWD"
1326,"Garmisch_Partenkirchen_Eckbauer","47.46670","11.13330","1236","Germany","DE_DWD"
1325,"Pforzen_Ingenried_Allgau","47.94470","10.60020","665","Germany","DE_DWD"
1324,"Unterreit_Wagenstatt","48.13420","12.27310","505","Germany","DE_DWD"
1323,"Nikitsch","47.53111","16.66833","222","Austria","AT_HZB"
1322,"Tende_casterino","44.08850","7.50217","1554","France","FR_METEOFRANCE"
1321,"Wald","47.24389","12.23333","860","Austria","AT_HZB"
1320,"Kusnacht_ZH","47.31034","8.58531","412","Switzerland","CH_METEOSWISS"
1319,"Martinje","46.84648","16.14258","380","Slovenia","SI_ARSO"
1318,"Fluorn_Winzeln","48.29900","8.49040","660","Germany","DE_DWD"
1317,"Gerstetten","48.62260","10.03210","653","Germany","DE_DWD"
1316,"Kum","46.08794","15.07679","1213","Slovenia","SI_ARSO"
1315,"Neidlingen","48.57650","9.56670","462","Germany","DE_DWD"
1314,"Immenstadt_Warterhaus_","47.54600","10.20600","935","Germany","DE_DWD"
1313,"Goschenen_CH_METEOSWISS","46.69269","8.59536","950","Switzerland","CH_METEOSWISS"
1312,"Rauschberg_bei_Ruhpolding","47.73270","12.68270","1640","Germany","DE_DWD"
1311,"Welzheim_A_","48.87870","9.63420","510","Germany","DE_DWD"
1309,"Enns","48.20389","14.48028","259","Austria","AT_HZB"
1308,"Weisspriach","47.17611","13.70833","1100","Austria","AT_HZB"
1306,"Reichraming","47.89306","14.46556","360","Austria","AT_HZB"
1305,"Glandage_sapc","44.67133","5.60933","1000","France","FR_METEOFRANCE"
1304,"Freiamt_Ottoschwanden","48.20180","7.93360","481","Germany","DE_DWD"
1303,"Frauenfeld","47.57310","8.89371","393","Switzerland","CH_METEOSWISS"
1302,"Neukirchen","47.25250","12.29833","830","Austria","AT_HZB"
1301,"Siat","46.78985","9.16373","1273","Switzerland","CH_SLF"
1299,"Lindenberg_Allgau","47.59800","9.88780","760","Germany","DE_DWD"
1298,"Monte_bondone_vason_palon","46.03741","11.06022","1670","Italy","IT_TN"
1297,"Messkirch_Rohrdorf","48.01830","9.09960","644","Germany","DE_DWD"
1296,"Boege","46.20800","6.39033","750","France","FR_METEOFRANCE"
1295,"Balgheim","48.06940","8.76820","710","Germany","DE_DWD"
1294,"Bromberg_103341","47.48667","12.22611","1180","Austria","AT_HZB"
1293,"Solcava","46.42083","14.69611","658","Slovenia","SI_ARSO"
1292,"Termignon_clim","45.27150","6.80867","1280","France","FR_METEOFRANCE"
1291,"Ramsau_bei_Berchtesgaden","47.60660","12.89480","660","Germany","DE_DWD"
1290,"Rheinfelden_DE_DWD","47.55900","7.77210","282","Germany","DE_DWD"
1289,"Muhlacker_Grossglattbach","48.91210","8.89980","312","Germany","DE_DWD"
1288,"Mallersdorf_Pfaffenberg_Niederbayern","48.77260","12.21770","418","Germany","DE_DWD"
1285,"Fussen_Weissensee","47.57740","10.62960","790","Germany","DE_DWD"
1284,"Obdach","47.06889","14.69417","875","Austria","AT_HZB"
1283,"Ilanz","46.77504","9.21534","698","Switzerland","CH_METEOSWISS"
1281,"Srednja_bistrica","46.55103","16.28385","171","Slovenia","SI_ARSO"
1280,"Sajach","46.95389","15.32806","340","Austria","AT_HZB"
1279,"Owingen","47.80650","9.16640","528","Germany","DE_DWD"
1278,"Tiefenbach_Oberndorf","48.63080","13.32240","445","Germany","DE_DWD"
1277,"Schwarzenberg","48.73056","13.83611","729","Austria","AT_HZB"
1276,"Affoltern_i_E_","47.06313","7.74060","755","Switzerland","CH_METEOSWISS"
1275,"Stuhlingen_Eberfingen","47.72220","8.42220","465","Germany","DE_DWD"
1273,"Hittisau","47.46833","9.93944","800","Austria","AT_HZB"
1272,"Pack","46.97917","14.98611","1115","Austria","AT_HZB"
1271,"L_Auberson","46.82344","6.44069","1096","Switzerland","CH_METEOSWISS"
1270,"Smednik_raka","45.91000","15.38333","186","Slovenia","SI_ARSO"
1269,"Kleylehof","47.89361","17.06806","135","Austria","AT_HZB"
1268,"St_Lambrecht","47.06306","14.29583","1070","Austria","AT_HZB"
1267,"Maisach_Gernlinden","48.21660","11.29650","509","Germany","DE_DWD"
1266,"Triberg_Nussbach","48.13940","8.24660","720","Germany","DE_DWD"
1265,"Sta_Maria_Val_Mustair","46.60225","10.42630","1386","Switzerland","CH_METEOSWISS"
1264,"Sillehof","46.66583","14.43861","450","Austria","AT_HZB"
1263,"Siegsdorf","47.82190","12.64930","634","Germany","DE_DWD"
1262,"Sauerlach_Altkirchen","47.96130","11.59580","652","Germany","DE_DWD"
1261,"Molln","47.87778","14.23472","423","Austria","AT_HZB"
1259,"St_Martin_i_G_","47.32167","11.56167","875","Austria","AT_HZB"
1258,"Gomadingen","48.39960","9.39060","663","Germany","DE_DWD"
1257,"Gresten","47.99222","15.02250","398","Austria","AT_HZB"
1256,"Mariensee","47.54083","15.97139","869","Austria","AT_HZB"
1255,"Winhoring_Enhofen","48.26050","12.63240","372","Germany","DE_DWD"
1254,"Sonnen","48.68190","13.73510","847","Germany","DE_DWD"
1253,"Kocevje","45.64622","14.85489","467","Slovenia","SI_ARSO"
1252,"Laufen","47.41395","7.52677","404","Switzerland","CH_METEOSWISS"
1250,"Baden","47.47977","8.30748","385","Switzerland","CH_METEOSWISS"
1249,"Radolfzell_Markelfingen","47.74580","9.00070","407","Germany","DE_DWD"
1248,"Barnkopf","48.38972","15.00500","962","Austria","AT_HZB"
1246,"Savognin","46.59476","9.59713","1172","Switzerland","CH_METEOSWISS"
1245,"Cevio","46.32050","8.60316","417","Switzerland","CH_METEOSWISS"
1244,"La_Dole","46.42476","6.09947","1669","Switzerland","CH_METEOSWISS"
1243,"Burgdorf","47.05695","7.59872","534","Switzerland","CH_METEOSWISS"
1242,"St_Thomas_am_Blasenstein","48.31889","14.77333","665","Austria","AT_HZB"
1241,"Rosenheim","47.87540","12.12800","444","Germany","DE_DWD"
1240,"Arisdorf","47.50700","7.77458","480","Switzerland","CH_METEOSWISS"
1239,"Uhlingen_Birkendorf","47.74530","8.31110","760","Germany","DE_DWD"
1238,"Auris","45.02567","6.06667","730","France","FR_METEOFRANCE"
1237,"Kancevci","46.75059","16.23682","343","Slovenia","SI_ARSO"
1236,"Maljasset","44.58917","6.83933","1908","France","FR_METEOFRANCE"
1235,"Simonswald_Obersimonswald","48.08210","8.09190","419","Germany","DE_DWD"
1234,"Vallorcine","46.02450","6.92300","1300","France","FR_METEOFRANCE"
1233,"Hall_in_Tirol","47.28778","11.49361","585","Austria","AT_HZB"
1232,"Serre_chevalier","44.92133","6.56950","1905","France","FR_METEOFRANCE"
1231,"Hildrizhausen","48.62400","8.96620","483","Germany","DE_DWD"
1230,"Nevache","45.01783","6.62000","1603","France","FR_METEOFRANCE"
1229,"Villingen_Schwenningen_FTS_","48.05690","8.52540","715","Germany","DE_DWD"
1228,"Bad_Ragaz","47.01663","9.50258","496","Switzerland","CH_METEOSWISS"
1227,"Modane","45.18950","6.67117","1228","France","FR_METEOFRANCE"
1226,"Opfikon","47.43764","8.56033","424","Switzerland","CH_METEOSWISS"
1225,"Ziemetshausen_Seifriedsberg","48.27380","10.54550","578","Germany","DE_DWD"
1224,"Villard_bois_barbu_38548403","45.06950","5.53850","1018","France","FR_METEOFRANCE"
1223,"Herdwangen_Schonach","47.88350","9.22390","608","Germany","DE_DWD"
1222,"Tragoss","47.53000","15.07889","770","Austria","AT_HZB"
1221,"Schwarzau_im_Gebirge","47.80417","15.70944","601","Austria","AT_HZB"
1220,"La_rosiere","45.62450","6.84233","1867","France","FR_METEOFRANCE"
1219,"San_Martino_Osservatore","46.70105","11.41450","1365","Italy","IT_BZ"
1218,"Munchen_Obermenzing","48.15770","11.44860","522","Germany","DE_DWD"
1217,"Orange","44.14000","4.85667","57","France","FR_METEOFRANCE"
1216,"Hainfeld","48.03306","15.78417","429","Austria","AT_HZB"
1212,"Semic","45.64833","15.18284","241","Slovenia","SI_ARSO"
1211,"Klagenfurt","46.61278","14.31861","458","Austria","AT_HZB"
1210,"Reichenfels","47.00722","14.74778","800","Austria","AT_HZB"
1209,"Chatillon_Promiod_Covalou","45.77484","7.59488","750","Italy","IT_VDA_CF"
1207,"Vallarsa_pian_fugazze","45.75890","11.17483","1170","Italy","IT_TN"
1206,"Mazia_Osservatore","46.69432","10.61753","1570","Italy","IT_BZ"
1205,"Schwangau_Horn","47.57690","10.71810","792","Germany","DE_DWD"
1204,"Reimlingen","48.82530","10.50670","435","Germany","DE_DWD"
1203,"Forstinning","48.17230","11.90620","508","Germany","DE_DWD"
1202,"Weilenbach","48.49930","11.29860","450","Germany","DE_DWD"
1201,"Halbturn","47.87306","16.98639","130","Austria","AT_HZB"
1200,"Grimentz_CH_METEOSWISS","46.17998","7.57809","1512","Switzerland","CH_METEOSWISS"
1199,"Am_Nachtsollberg","47.42806","12.22611","995","Austria","AT_HZB"
1198,"Bizau","47.36722","9.93944","705","Austria","AT_HZB"
1197,"Geboltskirchen","48.15722","13.63278","540","Austria","AT_HZB"
1196,"Obernzell","48.55590","13.64910","360","Germany","DE_DWD"
1195,"La_Chaux_de_Fonds","47.08293","6.79230","1017","Switzerland","CH_METEOSWISS"
1194,"Zeilarn_Gumpersdorf","48.27800","12.87120","408","Germany","DE_DWD"
1193,"Benediktbeuern","47.70630","11.41390","630","Germany","DE_DWD"
1192,"Briancon","44.90500","6.63433","1324","France","FR_METEOFRANCE"
1191,"Ziemetshausen","48.29380","10.52460","485","Germany","DE_DWD"
1190,"Gets_les_","46.15517","6.66883","1172","France","FR_METEOFRANCE"
1189,"Aldersbach_Kriestorf","48.61590","13.05060","340","Germany","DE_DWD"
1188,"Eberfing","47.79580","11.19910","611","Germany","DE_DWD"
1186,"Postojna","45.76634","14.19785","533","Slovenia","SI_ARSO"
1185,"Feldberg_Schwarzwald","47.87490","8.00380","1490","Germany","DE_DWD"
1184,"Esslingen_Neckar","48.74470","9.32510","310","Germany","DE_DWD"
1183,"Schwendi_Kleinschafhausen","48.19230","9.95770","536","Germany","DE_DWD"
1182,"Schwabrig_SWI","47.38268","9.48629","1155","Switzerland","CH_METEOSWISS"
1181,"Crna_vas","45.98952","14.46800","287","Slovenia","SI_ARSO"
1180,"Iselsberg_Penzelberg","46.85667","12.85861","1210","Austria","AT_HZB"
1179,"Rust_DE_DWD","48.25760","7.74390","167","Germany","DE_DWD"
1178,"La_clusaz","45.88950","6.44067","1597","France","FR_METEOFRANCE"
1177,"Slovenj_gradec_gradisce","46.52417","15.11889","786","Slovenia","SI_ARSO"
1176,"Pillichsdorf","48.36861","16.52972","169","Austria","AT_HZB"
1175,"Orzens","46.72202","6.68173","624","Switzerland","CH_METEOSWISS"
1174,"Langenaltheim_Buttelbronn","48.89590","10.89760","525","Germany","DE_DWD"
1173,"Westendorf_Kreis_Ostallgau","47.93300","10.71700","679","Germany","DE_DWD"
1171,"Mailberg","48.67250","16.18333","208","Austria","AT_HZB"
